Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly) 
 09/15  07:00:00,14.55,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.518619024011334,19.276447084627063,194.25819076827526,163.12180916729256 
 09/15  08:00:00,16.599999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.529510606851319,20.124320244836018,390.19144178103786,374.3784613895639 
 09/15  09:00:00,18.262499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.36233480505343,21.154402238835627,296.948570996861,322.9921623389404 
 09/15  10:00:00,19.9625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9791518676597,21.837873753408226,219.15520181539157,219.35371700141557 
 09/15  11:00:00,21.975,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.572995954056617,22.43283366467289,207.21804866156598,207.8863362406738 
 09/15  12:00:00,23.487499999999998,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.096861613818214,22.97878347000878,175.91052943813089,181.0931666889565 
 09/15  13:00:00,25.65,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.576058605471187,23.455588242576089,177.65074197081607,172.5140950664851 
 09/15  14:00:00,28.7625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.227021057860598,24.063114641855586,250.0883097813196,241.4848669412608 
 09/15  15:00:00,29.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.366178165042009,24.487125158840628,5.479774144194483,47.752518141130888 
 09/15  16:00:00,27.3375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.11267939842746,24.332329360867495,-87.39689755382436,-83.13194449204878 
 09/15  17:00:00,26.1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.88770497119132,24.08294773097116,-75.04761439297313,-80.14083867129588 
 09/15  18:00:00,25.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.62427688512259,23.841082472114257,-101.2926997669264,-96.95281049492317 
 09/15  19:00:00,24.3125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.364486431011,23.54890210876627,-95.41021731639106,-99.1475014720537 
 09/15  20:00:00,22.525,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.155019089045149,23.300952858684015,-89.73159214445764,-86.80697449464737 
 09/15  21:00:00,21.0125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.942669849361218,23.05614800323911,-75.56478409096552,-79.66716729463144 
 09/15  22:00:00,19.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.655990230781787,22.816625212303536,-112.14573531506079,-101.54386056264241 
 09/15  23:00:00,19.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.44403384991408,22.53820588696698,-55.53980744841364,-71.80800600735776 
 09/15  24:00:00,17.8375,0.0,1.,0.0,,,,22.256347958605024,28.025458026152948,1.1197786666109824,7.713921202579246,22.211339149585723,27.172403151115089,1.0654709839537609,7.8798909273395669,21.876565997859204,21.161943139507064,0.9084253530720144,8.768242602953168,22.07040147504314,24.57676837545037,1.0319141003425552,8.709414645103605,21.63200847137799,21.611603789733406,0.938559650083977,22.053288374166944,27.678069109911268,0.8159538028273748,10.26823505813665,22.29227496674201,22.402243778246957,-60.67355473401587,-54.08934453165831 
 09/16  01:00:00,16.5125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.07559055127325,22.201804694415026,-77.12375739109942,-76.49399750070454 
 09/16  02:00:00,15.787500000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.865301867324008,21.987761691428525,-72.09798739477435,-73.40924046320404 
 09/16  03:00:00,15.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.66043533109551,21.785724541833497,-72.75894048400737,-72.18913841343699 
 09/16  04:00:00,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.48983675063769,21.598371074884829,-56.80955802016634,-59.775894862016148 
 09/16  05:00:00,14.312499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.26818845110579,21.409820334353705,-86.21738027257979,-79.79709653000295 
 09/16  06:00:00,14.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.102773968213535,21.184512170227195,-37.599640620165349,-58.45419907954005 
 09/16  07:00:00,15.15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.537522608235944,21.37486487340241,158.0434305805606,142.2275327793766 
 09/16  08:00:00,18.35,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.409911037087335,22.046709132420344,336.2459912394453,308.79378859824296 
 09/16  09:00:00,20.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.278897827844128,23.041594109946904,315.18470362346616,333.67579290525489 
 09/16  10:00:00,21.787499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.823688272890395,23.731019498787786,173.91687217682799,189.77350391528189 
 09/16  11:00:00,22.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.230278529900404,24.146215968776354,135.9400111128378,135.44619704427528 
 09/16  12:00:00,25.050000000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6391276074213,24.53553781110735,142.1356731077523,140.0364005355379 
 09/16  13:00:00,28.5375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.95937581044433,24.895568793253426,113.55422285508482,115.8547158871537 
 09/16  14:00:00,29.3125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.206069213080427,25.20333542127834,73.79466890148842,88.90062534252172 
 09/16  15:00:00,29.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.284082622037649,25.303399698749077,36.81995981629922,26.540918296712705 
 09/16  16:00:00,26.65,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.26020268798677,25.396914563150227,-23.73579794734769,2.1683194003071906 
 09/16  17:00:00,23.250000000000005,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8371664643458,25.112677811115529,-144.8807381483213,-140.39191807214349 
 09/16  18:00:00,18.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.233249790156678,24.56986961046576,-250.07218095112183,-232.2502627308185 
 09/16  19:00:00,15.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.70196667820427,23.904448751545066,-170.303867200461,-194.55832544328107 
 09/16  20:00:00,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.44091675193773,23.574155360638085,-83.16467838625752,-87.53301161336808 
 09/16  21:00:00,14.312499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.19545012490383,23.341334988133167,-90.54327167741292,-87.10404624623229 
 09/16  22:00:00,13.525000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.937904465677968,23.081838668831496,-88.12421293892058,-89.8520615559232 
 09/16  23:00:00,13.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.70580762369503,22.844062870560476,-80.31206960809493,-81.15476502895945 
 09/16  24:00:00,12.9875,0.0,2.,0.0,,,,23.365734095592086,25.73603662786174,1.1498150942936272,10.04841573654945,23.397785764822645,26.323174859332825,1.1447774701728669,10.206697721662592,23.05023192060996,20.068457874352846,0.9751435257557474,12.525986816386223,23.17068347643364,22.16719602476699,1.0280086322077789,12.417446415212183,23.161423232606979,23.15695948748581,1.0030809269464288,23.291473310166095,25.40669771545008,0.8248217474124679,14.41600018124812,22.467958364579557,22.612544205006516,-85.50017996130184,-84.30598286684509 
 09/17  01:00:00,12.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.223068217065678,22.368723814970357,-86.04391733645622,-86.33705065051842 
 09/17  02:00:00,12.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.995087518724735,22.13424453250272,-78.87537487871296,-80.20077667203208 
 09/17  03:00:00,12.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75249888947834,21.902716703023029,-89.06220348501413,-86.7258390872625 
 09/17  04:00:00,12.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.51417952170751,21.65648947654525,-81.48739455002117,-83.7556027562025 
 09/17  05:00:00,11.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.26770253472002,21.420456604031423,-90.65216699180323,-88.23193224944275 
 09/17  06:00:00,12.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.142374972141185,21.221176613089548,-24.809403712095745,-43.33479606475271 
 09/17  07:00:00,12.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.350306938515918,21.29450110349403,70.45896966587344,61.512356772030077 
 09/17  08:00:00,14.55,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.257564993230493,21.8279258362126,337.51355576393157,296.59208716562537 
 09/17  09:00:00,16.599999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8574048559206,22.737034400755936,196.33476298887613,250.0368807676307 
 09/17  10:00:00,17.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.127220208006795,23.038033432137288,113.66778009610025,90.45008658574099 
 09/17  11:00:00,18.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.665074341115724,23.51006578825249,183.5933209126572,189.53121370167819 
 09/17  12:00:00,19.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.981454843944698,23.92134764964556,99.96560230829019,111.77797722602364 
 09/17  13:00:00,20.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.27164041345284,24.181889713182085,113.2629458750807,102.4855096645295 
 09/17  14:00:00,21.599999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.765120624445303,24.616577039059796,186.61044969797383,179.7502444970524 
 09/17  15:00:00,21.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.882811961776104,24.9694445598143,24.45399463827958,55.59215325463993 
 09/17  16:00:00,21.324999999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.695359110365478,24.887630974094106,-56.56708631082341,-54.20533764193728 
 09/17  17:00:00,20.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.406273265801475,24.660368127117246,-113.68865355077773,-102.61717196629022 
 09/17  18:00:00,18.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.91410911396563,24.198624772671058,-204.1524957235174,-196.11007475282546 
 09/17  19:00:00,16.737500000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.357917815227347,23.586388876049676,-191.4327992309344,-204.3193079770279 
 09/17  20:00:00,15.787500000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.079645119311939,23.217881322368524,-90.41812824460146,-96.2720128880828 
 09/17  21:00:00,14.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.82096422148471,22.970427500856379,-95.05235411652086,-91.81820516701125 
 09/17  22:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.58879263221074,22.719637639716284,-76.11927625411876,-80.62511575754505 
 09/17  23:00:00,14.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.365838006123189,22.505970827192614,-82.31216325958303,-79.60249568840416 
 09/17  24:00:00,14.2125,0.0,3.,0.0,,,,22.99823946830935,24.011260300915415,1.1526057413580036,8.476758077396065,22.908913453859318,22.439775608809958,1.082885245977976,8.487838971029542,22.634023212317829,17.622307758511025,0.9378655636875023,9.113610411751596,22.883855414784678,21.93632941615846,1.0400119459495898,8.992219812097059,22.986443392697657,22.990005805441716,1.01925749284627,22.982982776797355,24.08428608336369,0.8414911638075241,10.686615214695943,22.194607138336268,22.30304693459539,-53.087762227702658,-59.51723050292024 
 09/18  01:00:00,14.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.11717448302457,22.19634949313902,-26.998950228429849,-28.915781519951137 
 09/18  02:00:00,15.375000000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.040460686341967,22.119625868018589,-31.01574079310871,-29.591169720556544 
 09/18  03:00:00,14.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.85906968138348,21.983105936451119,-72.7787703706285,-65.6010990351617 
 09/18  04:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.677712632829186,21.782337080889659,-57.65407473262033,-63.27555818151564 
 09/18  05:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.534324285544384,21.635640084116667,-52.20805150838521,-51.257517067996307 
 09/18  06:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.380574636009649,21.48283088042801,-54.419809600723727,-55.287441633527588 
 09/18  07:00:00,14.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.50471718292929,21.42499385700711,57.090382553668188,28.272812450352803 
 09/18  08:00:00,15.375000000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.134783602137128,21.85763684619601,188.93095042339949,194.8308645627747 
 09/18  09:00:00,16.287499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.518980279240247,22.309189597411707,174.4415804987475,160.1564545063626 
 09/18  10:00:00,17.3875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.21386484180919,22.99554263066658,252.60998247539457,266.57733781455939 
 09/18  11:00:00,18.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.440787597510267,23.394821661429476,76.10819824568378,77.89881275171031 
 09/18  12:00:00,19.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.42735747951169,23.524758228578365,-10.482425829106976,11.197207277246914 
 09/18  13:00:00,19.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.408143390506586,23.477599825245215,-0.823481210262929,-8.348195166907347 
 09/18  14:00:00,18.525000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.44752420859232,23.502301347176343,6.149498727087737,9.622395142020903 
 09/18  15:00:00,18.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.26140904520444,23.411057907978653,-63.93826839996457,-59.08443522634197 
 09/18  16:00:00,17.9875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.11005522727306,23.24411832683394,-62.86670120803517,-58.54689549959838 
 09/18  17:00:00,16.737500000000006,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.724287294857669,22.933755106977789,-149.6046503351482,-143.27166708043087 
 09/18  18:00:00,15.4125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.406209436486337,22.56148774863815,-112.02957793919961,-115.1280319713164 
 09/18  19:00:00,14.312499999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.072408761753139,22.231079471887754,-113.70321304471367,-117.04253372013848 
 09/18  20:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.841531138438787,21.969244978441336,-76.68040599248244,-79.86081219160477 
 09/18  21:00:00,13.525000000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.628932359610905,21.759806976517696,-76.65136799769803,-75.43427396702093 
 09/18  22:00:00,13.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.43999636692931,21.557397006873737,-63.76293132586285,-66.47303493728478 
 09/18  23:00:00,13.3,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.26577186923497,21.383470729380098,-63.23215235925823,-62.3683966755265 
 09/18  24:00:00,12.9875,0.0,4.,0.0,,,,22.27435919977196,22.127986748565694,1.068385341850161,10.07943257758452,22.174420006750677,20.479539110494277,1.018679203942284,10.173151095941519,21.99325664323059,17.338004592852,0.9159952523154504,12.6555562769559,22.064201244058883,18.478227896655768,0.8928019233318109,12.583435271819468,22.452449270470667,22.464565053962944,0.9559978809646129,22.263758344199684,20.65305442898287,0.7802291433516143,14.530134435905096,21.054514083946257,21.187730790549094,-78.13189759472502,-75.72759440923451 
 09/19  01:00:00,12.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.868595352535797,20.983474660505747,-61.2852284301933,-65.21332357517477 
 09/19  02:00:00,12.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.705513575040837,20.819579365209817,-59.63971886567239,-58.64213635158199 
 09/19  03:00:00,12.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.527531343609028,20.645897238901548,-64.53792212160487,-63.87734217892144 
 09/19  04:00:00,12.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.369856971387838,20.475924831996957,-53.943622405775268,-56.11927712732886 
 09/19  05:00:00,12.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.196661718041797,20.31608809063998,-65.69862244908819,-62.52889096715295 
 09/19  06:00:00,12.425,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.000921797468715,20.11938771936466,-67.25434263139658,-70.1338593987488 
 09/19  07:00:00,12.8875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.106237162283084,20.07388820004552,49.32813954102855,30.158208462275405 
 09/19  08:00:00,13.675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.72332466204832,20.411471680430425,217.6719565180498,187.71776690419854 
 09/19  09:00:00,14.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.472548026764565,21.22825447572444,289.32005386992929,307.1310614811463 
 09/19  10:00:00,16.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.945260352212448,21.853363584102455,173.2620655224278,180.204971791145 
 09/19  11:00:00,17.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.26162993992667,22.23843345382984,102.80336384113282,111.27210023793912 
 09/19  12:00:00,18.4875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.41111433486085,22.441283582601075,47.64405548286742,52.06198756860429 
 09/19  13:00:00,19.5875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.63919551628854,22.60637675903248,81.40523184108935,73.87563628141383 
 09/19  14:00:00,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.73730689576348,22.787997281816165,30.42070087751618,41.54146640840637 
 09/19  15:00:00,19.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.776063639493559,22.843838891116194,18.407910812894593,17.27450589459788 
 09/19  16:00:00,18.712500000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.66147561990462,22.829072515856397,-47.646221655451359,-33.161062943234018 
 09/19  17:00:00,17.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.370893547332196,22.58016980853305,-111.44849275901135,-109.53734086875292 
 09/19  18:00:00,16.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.98292602097792,22.212977874916644,-168.50277443010953,-153.33117795677237 
 09/19  19:00:00,15.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.539265088012539,21.71224319183921,-140.2021915801938,-159.7408197356402 
 09/19  20:00:00,14.624999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.30116496792182,21.430514289281068,-81.05135790153475,-81.78059380056475 
 09/19  21:00:00,14.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.087848268818193,21.21391635777681,-74.93677280674864,-75.40989372858594 
 09/19  22:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.897905613688395,21.015356835490328,-65.36068480485383,-66.9074554846545 
 09/19  23:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.72221447736876,20.837814263531575,-62.60961883968528,-62.52819895902636 
 09/19  24:00:00,13.525000000000003,0.0,5.,0.0,,,,21.50600504728938,23.715127432526065,1.1269196735490559,10.32109586720972,21.32417528328285,20.61869655894142,1.022012781553774,10.597875330902604,21.06627561555723,16.184665580662416,0.8782276146786697,12.874674899156903,21.256111449754166,19.302785321915026,0.9532380690787087,12.756130334043159,21.45361033536902,21.459414169867043,0.9720725722684022,21.379020739037036,20.858046586190775,0.79213366238478,14.738512121202632,20.532554807033585,20.654929912392526,-68.8524171591944,-67.77619941313245 
 09/20  01:00:00,13.675,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.403114490396548,20.492637478968676,-39.749323073925399,-45.55350451648701 
 09/20  02:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.211747905268099,20.348643339789036,-81.00165209027417,-70.36073040878415 
 09/20  03:00:00,14.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.11662443518796,20.177498018325847,-17.099027046248364,-32.11499605975852 
 09/20  04:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.061255376199499,20.136918780559968,-28.846039299518105,-22.54038373113233 
 09/20  05:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.953331782866728,20.035440510336245,-39.01970285670639,-39.215427067036589 
 09/20  06:00:00,14.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.854820854944735,19.928499814521304,-33.76412650061131,-36.07844987390841 
 09/20  07:00:00,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.84844925826927,19.880088907304235,-1.285585115679312,-4.628886486463301 
 09/20  08:00:00,15.687500000000002,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.976324371162577,19.9238783869975,36.547346338720107,30.610160785708766 
 09/20  09:00:00,16.474999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.605197472318968,20.189734892421606,255.18864061601006,189.95505279966023 
 09/20  10:00:00,18.387499999999997,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.76342844399184,21.293032544829097,492.7905350986519,528.205404903793 
 09/20  11:00:00,19.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.258231440119589,22.13788809111147,189.30442518542527,199.01487853916368 
 09/20  12:00:00,19.775,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.547157487058514,22.525881481801805,92.27741076091863,103.46189451492248 
 09/20  13:00:00,20.6875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.633218637766686,22.681606260974485,28.7696839185501,33.06396497077398 
 09/20  14:00:00,20.7875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.636773291802649,22.727080948920166,2.0984079880282588,6.235458439719285 
 09/20  15:00:00,19.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.59224299292661,22.708148583962058,-12.909034490799743,-11.686863297704809 
 09/20  16:00:00,18.712500000000003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.485291416161777,22.638579094018217,-40.90358802944624,-35.92522807262432 
 09/20  17:00:00,17.6125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.236384784414918,22.44358632519826,-102.38650946664009,-92.92328254670827 
 09/20  18:00:00,16.2,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.803405207720677,22.04854560154761,-179.27735035156656,-168.57126785169084 
 09/20  19:00:00,15.225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.374950619420049,21.546876380465386,-138.5211636177915,-155.89561767473669 
 09/20  20:00:00,14.624999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.14779939448588,21.271000409002107,-75.78155496573392,-77.91075549204646 
 09/20  21:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.95865325405788,21.07541893770852,-66.47816522149995,-66.88523697286588 
 09/20  22:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.77558978989951,20.89146856811446,-64.52936469031701,-64.78874290013988 
 09/20  23:00:00,14.0875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.602763484493225,20.715139495122249,-60.86349762417435,-61.36343296924796 
 09/20  24:00:00,13.9,0.0,6.,0.0,,,,21.29918883593942,24.086895431732388,1.0873749353132765,8.930264385476957,21.03555293758848,19.51494262284167,0.9641779240063825,9.040297790458963,20.925839546771987,17.57251766740769,0.9096337511694772,11.07705620375232,21.113160962464357,20.64664319569565,0.981842855276203,10.880308477617492,21.15713837823611,21.158449926664713,0.9650839956763054,21.169907766065426,22.00223369921237,0.7824866936930278,12.69127849712738,20.44701002754693,20.552207982206263,-54.392444875443448,-55.4758178261739 
 09/21  01:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.294408578953584,20.400502044715056,-55.2331835390677,-54.68888654578977 
 09/21  02:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.161361372752894,20.255497143872334,-45.53636780499886,-47.56924502003501 
 09/21  03:00:00,13.9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.01293535851327,20.11976561002077,-56.55134827325791,-53.5562779442636 
 09/21  04:00:00,14.2125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.885012764207596,19.9727611334027,-41.5060537912654,-45.49911959257647 
 09/21  05:00:00,14.4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.780138698383298,19.86523205463187,-38.93163073753375,-38.24238324138612 
